row_num,user_id,subject,chapter,course_completion_percentage,lesson,chapter_completion_percentage,score,datetime
22,1002,maths,maths10,0.328125,challenge26,0.5,81,2020-12-18 09:05:40
23,1002,maths,maths10,0.34375,challenge27,1.0,81,2020-12-18 14:27:32
24,1002,maths,maths11,0.3515625,challenge28,0.25,81,2020-12-19 04:38:21
25,1002,maths,maths11,0.359375,challenge29,0.5,82,2020-12-19 17:03:49
26,1002,maths,maths11,0.3671875,challenge30,0.75,87,2020-12-22 01:13:50
27,1002,maths,maths11,0.375,challenge31,1.0,80,2020-12-22 06:37:25
28,1002,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,91,2020-12-22 10:25:42
29,1002,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,82,2020-12-23 10:29:19
30,1002,maths,maths12,0.40625000000000006,challenge34,1.0,90,2020-12-23 14:19:26
31,1002,maths,maths13,0.41406250000000006,challenge35,0.25,72,2020-12-23 19:25:06
32,1002,maths,maths13,0.42187500000000006,challenge36,0.5,96,2020-12-24 03:32:46
33,1002,maths,maths13,0.42968750000000006,challenge37,0.75,70,2020-12-25 12:05:52
34,1002,maths,maths13,0.43750000000000006,challenge38,1.0,89,2020-12-25 14:25:05
35,1002,maths,maths14,0.44531250000000006,challenge39,0.25,72,2020-12-25 16:29:03
36,1002,maths,maths14,0.45312500000000006,challenge40,0.5,91,2020-12-25 20:25:38
37,1002,maths,maths14,0.46093750000000006,challenge41,0.75,73,2020-12-26 00:02:07
38,1002,maths,maths14,0.46875000000000006,challenge42,1.0,88,2020-12-26 06:08:18
39,1002,maths,maths15,0.47656250000000006,challenge43,0.25,98,2020-12-26 21:43:22
40,1002,maths,maths15,0.48437500000000006,challenge44,0.5,78,2020-12-27 03:13:08
41,1002,maths,maths15,0.49218750000000006,challenge45,0.75,86,2020-12-27 10:11:24
42,1002,maths,maths15,0.5,challenge46,1.0,72,2020-12-27 11:47:53
43,1002,maths,maths16,0.515625,challenge47,0.5,70,2020-12-27 12:49:33
44,1002,maths,maths16,0.53125,challenge48,1.0,92,2020-12-27 14:33:15
45,1002,maths,maths17,0.546875,challenge49,0.5,73,2020-12-27 14:48:29
46,1002,maths,maths17,0.5625,challenge50,1.0,71,2020-12-28 08:00:23
47,1002,maths,maths18,0.578125,challenge51,0.5,75,2020-12-28 10:44:51
48,1002,maths,maths18,0.59375,challenge52,1.0,99,2020-12-29 07:40:39
49,1002,maths,maths19,0.609375,challenge53,0.5,76,2020-12-29 13:28:41
0,1003,en,en00,0.016129032258064516,ambulance,0.5,72,2020-12-01 13:57:29
1,1003,en,en00,0.03225806451612903,anchor,1.0,79,2020-12-01 17:39:46
2,1003,en,en01,0.04838709677419355,auto,0.5,97,2020-12-03 08:08:12
3,1003,en,en01,0.06451612903225806,pram,1.0,70,2020-12-04 01:05:55
4,1003,en,en02,0.08064516129032258,bag,0.5,87,2020-12-04 14:51:41
5,1003,en,en02,0.0967741935483871,ball,1.0,71,2020-12-04 17:06:42
6,1003,en,en03,0.11290322580645161,balloon,0.5,82,2020-12-05 17:24:45
7,1003,en,en03,0.12903225806451613,bell,1.0,99,2020-12-06 06:07:42
8,1003,en,en04,0.13978494623655913,balloon1,0.3333333333333333,99,2020-12-07 04:06:15
9,1003,en,en04,0.15053763440860213,balloon2,0.6666666666666666,79,2020-12-07 11:47:51
10,1003,en,en04,0.16129032258064513,balloon3,1.0,75,2020-12-07 13:06:35
11,1003,en,en06,0.17741935483870963,balloon4,0.5,92,2020-12-07 13:10:35
12,1003,en,en06,0.19354838709677413,balloon5,1.0,95,2020-12-07 20:00:28
13,1003,en,en05,0.22580645161290316,balloon6,1.0,91,2020-12-08 01:52:58
14,1003,en,en07,0.2419354838709677,balloon7,0.5,76,2020-12-08 08:59:22
15,1003,en,en07,0.2580645161290322,balloon8,1.0,87,2020-12-09 19:49:06
16,1003,en,en08,0.2741935483870967,balloon9,0.5,92,2020-12-10 04:38:37
17,1003,en,en08,0.2903225806451612,balloon10,1.0,95,2020-12-10 09:51:42
18,1003,en,en09,0.3010752688172042,balloon11,0.3333333333333333,73,2020-12-10 23:27:35
19,1003,en,en09,0.3118279569892472,balloon12,0.6666666666666666,70,2020-12-11 16:39:21
20,1003,en,en09,0.3225806451612902,balloon13,1.0,89,2020-12-11 23:11:49
21,1003,en,en10,0.33064516129032245,balloon14,0.25,88,2020-12-12 08:57:46
22,1003,en,en10,0.3387096774193547,balloon15,0.5,98,2020-12-12 11:30:54
23,1003,en,en10,0.34677419354838696,balloon16,0.75,78,2020-12-12 18:38:27
24,1003,en,en10,0.3548387096774192,balloon17,1.0,96,2020-12-12 22:45:43
25,1003,en,en12,0.38709677419354827,balloon18,1.0,98,2020-12-13 20:13:32
26,1003,en,en13,0.40322580645161277,balloon19,0.5,93,2020-12-14 05:55:37
27,1003,en,en13,0.41935483870967727,balloon20,1.0,80,2020-12-14 16:27:42
28,1003,en,en14,0.43548387096774177,balloon21,0.5,85,2020-12-15 05:41:24
29,1003,en,en14,0.4516129032258063,balloon22,1.0,73,2020-12-16 03:26:10
30,1003,en,en15,0.4677419354838708,balloon23,0.5,71,2020-12-16 12:00:37
31,1003,en,en15,0.4838709677419353,balloon24,1.0,70,2020-12-16 13:18:54
32,1003,en,en16,0.4903225806451611,balloon25,0.2,83,2020-12-17 08:34:26
33,1003,en,en16,0.4967741935483869,balloon26,0.4,72,2020-12-17 11:20:32
34,1003,en,en16,0.5032258064516127,balloon27,0.6,97,2020-12-18 17:00:24
35,1003,en,en16,0.5096774193548386,balloon28,0.8,89,2020-12-18 18:31:43
36,1003,en,en16,0.5161290322580644,balloon29,1.0,86,2020-12-19 00:24:56
37,1003,en,en17,0.5225806451612902,balloon30,0.2,94,2020-12-19 14:58:03
38,1003,en,en17,0.529032258064516,balloon31,0.4,88,2020-12-20 05:53:04
39,1003,en,en17,0.5354838709677419,balloon32,0.6,88,2020-12-20 12:13:29
40,1003,en,en17,0.5419354838709677,balloon33,0.8,76,2020-12-20 12:56:58
41,1003,en,en17,0.5483870967741935,balloon34,1.0,99,2020-12-20 19:52:26
42,1003,en,en19,0.5564516129032258,balloon35,0.25,98,2020-12-21 02:44:04
43,1003,en,en19,0.564516129032258,balloon36,0.5,80,2020-12-21 08:37:07
44,1003,en,en19,0.5725806451612903,balloon37,0.75,72,2020-12-21 18:46:23
45,1003,en,en19,0.5806451612903225,balloon38,1.0,86,2020-12-21 22:20:25
46,1003,en,en20,0.596774193548387,balloon39,0.5,97,2020-12-21 23:03:51
47,1003,en,en20,0.6129032258064515,balloon40,1.0,90,2020-12-22 03:42:10
48,1003,en,en21,0.6451612903225805,balloon41,1.0,88,2020-12-22 14:35:15
49,1003,en,en22,0.6774193548387095,balloon42,1.0,74,2020-12-22 16:49:41
50,1003,en,en23,0.693548387096774,balloon43,0.5,89,2020-12-23 06:42:19
51,1003,en,en23,0.7096774193548385,balloon44,1.0,72,2020-12-23 08:34:29
52,1003,en,en32,0.725806451612903,balloon45,0.5,74,2020-12-23 12:59:40
53,1003,en,en32,0.7419354838709675,balloon46,1.0,84,2020-12-23 13:32:31
54,1003,en,en24,0.758064516129032,balloon47,0.5,80,2020-12-23 17:05:38
55,1003,en,en24,0.7741935483870965,balloon48,1.0,87,2020-12-24 00:28:33
56,1003,en,en25,0.7849462365591395,balloon49,0.3333333333333333,71,2020-12-24 01:18:51
57,1003,en,en25,0.7956989247311825,balloon50,0.6666666666666666,74,2020-12-24 13:45:01
58,1003,en,en25,0.8064516129032255,balloon51,1.0,87,2020-12-24 13:52:48
59,1003,en,en26,0.82258064516129,balloon52,0.5,99,2020-12-24 15:26:03
60,1003,en,en26,0.8387096774193545,balloon53,1.0,87,2020-12-24 15:41:43
61,1003,en,en28,0.854838709677419,balloon54,0.5,73,2020-12-26 03:24:33
62,1003,en,en28,0.8709677419354835,balloon55,1.0,71,2020-12-26 18:49:48
63,1003,en,en29,0.887096774193548,balloon56,0.5,92,2020-12-27 01:27:25
64,1003,en,en29,0.9032258064516125,balloon57,1.0,71,2020-12-27 09:04:43
65,1003,en,en30,0.919354838709677,balloon58,0.5,94,2020-12-27 15:54:29
66,1003,en,en30,0.9354838709677415,balloon59,1.0,73,2020-12-27 20:30:03
67,1003,en,en31,0.9677419354838706,balloon60,1.0,99,2020-12-28 13:14:07
0,1003,maths,maths00,0.015625,challenge1,0.5,72,2020-12-01 11:04:56
1,1003,maths,maths00,0.03125,challenge5,1.0,84,2020-12-01 21:26:39
2,1003,maths,maths01,0.0625,challenge6,1.0,93,2020-12-01 22:52:58
3,1003,maths,maths02,0.078125,challenge7,0.5,73,2020-12-02 06:37:42
4,1003,maths,maths02,0.09375,challenge8,1.0,98,2020-12-02 19:36:44
5,1003,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,91,2020-12-03 04:30:50
6,1003,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,78,2020-12-03 09:51:55
7,1003,maths,maths03,0.125,challenge11,1.0,97,2020-12-04 15:01:20
8,1003,maths,maths04,0.15625,challenge12,1.0,86,2020-12-05 04:09:45
9,1003,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,94,2020-12-05 05:02:04
10,1003,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,93,2020-12-05 22:19:25
11,1003,maths,maths05,0.18749999999999997,challenge15,1.0,77,2020-12-05 22:51:22
12,1003,maths,maths06,0.20312499999999997,challenge16,0.5,76,2020-12-06 03:12:58
13,1003,maths,maths06,0.21874999999999997,challenge17,1.0,87,2020-12-07 07:51:18
14,1003,maths,maths07,0.22656249999999997,challenge18,0.25,73,2020-12-07 16:01:58
15,1003,maths,maths07,0.23437499999999997,challenge19,0.5,96,2020-12-08 20:36:51
16,1003,maths,maths07,0.24218749999999997,challenge20,0.75,82,2020-12-09 02:08:21
17,1003,maths,maths07,0.24999999999999997,challenge21,1.0,84,2020-12-09 05:22:24
18,1003,maths,maths08,0.265625,challenge22,0.5,93,2020-12-10 00:12:16
19,1003,maths,maths08,0.28125,challenge23,1.0,95,2020-12-10 05:16:45
20,1003,maths,maths09,0.296875,challenge24,0.5,93,2020-12-10 09:13:45
21,1003,maths,maths09,0.3125,challenge25,1.0,84,2020-12-10 22:34:53
22,1003,maths,maths10,0.328125,challenge26,0.5,97,2020-12-11 04:48:59
23,1003,maths,maths10,0.34375,challenge27,1.0,85,2020-12-11 09:42:34
24,1003,maths,maths11,0.3515625,challenge28,0.25,75,2020-12-11 12:31:02
25,1003,maths,maths11,0.359375,challenge29,0.5,97,2020-12-11 21:20:51
26,1003,maths,maths11,0.3671875,challenge30,0.75,72,2020-12-11 23:33:20
27,1003,maths,maths11,0.375,challenge31,1.0,80,2020-12-12 00:51:54
28,1003,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,70,2020-12-12 13:05:52
29,1003,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,73,2020-12-14 05:22:05
30,1003,maths,maths12,0.40625000000000006,challenge34,1.0,87,2020-12-14 11:34:34
31,1003,maths,maths13,0.41406250000000006,challenge35,0.25,77,2020-12-14 22:50:09
32,1003,maths,maths13,0.42187500000000006,challenge36,0.5,77,2020-12-15 05:35:13
33,1003,maths,maths13,0.42968750000000006,challenge37,0.75,99,2020-12-15 22:56:41
34,1003,maths,maths13,0.43750000000000006,challenge38,1.0,85,2020-12-16 11:38:55
35,1003,maths,maths14,0.44531250000000006,challenge39,0.25,78,2020-12-17 03:13:54
36,1003,maths,maths14,0.45312500000000006,challenge40,0.5,72,2020-12-17 05:05:44
37,1003,maths,maths14,0.46093750000000006,challenge41,0.75,93,2020-12-17 09:22:16
38,1003,maths,maths14,0.46875000000000006,challenge42,1.0,87,2020-12-17 12:54:07
39,1003,maths,maths15,0.47656250000000006,challenge43,0.25,91,2020-12-17 13:25:07
40,1003,maths,maths15,0.48437500000000006,challenge44,0.5,70,2020-12-18 03:44:32
41,1003,maths,maths15,0.49218750000000006,challenge45,0.75,97,2020-12-18 13:27:12
42,1003,maths,maths15,0.5,challenge46,1.0,83,2020-12-18 21:07:17
43,1003,maths,maths16,0.515625,challenge47,0.5,89,2020-12-19 06:17:50
44,1003,maths,maths16,0.53125,challenge48,1.0,82,2020-12-19 19:01:11
45,1003,maths,maths17,0.546875,challenge49,0.5,88,2020-12-19 19:17:33
46,1003,maths,maths17,0.5625,challenge50,1.0,75,2020-12-21 13:36:20
47,1003,maths,maths18,0.578125,challenge51,0.5,83,2020-12-22 01:39:30
48,1003,maths,maths18,0.59375,challenge52,1.0,94,2020-12-22 09:58:05
49,1003,maths,maths19,0.609375,challenge53,0.5,89,2020-12-23 03:36:34
50,1003,maths,maths19,0.625,challenge54,1.0,73,2020-12-23 07:02:21
51,1003,maths,maths20,0.640625,challenge55,0.5,80,2020-12-23 16:33:57
52,1003,maths,maths20,0.65625,challenge56,1.0,91,2020-12-23 17:03:19
53,1003,maths,maths21,0.671875,challenge57,0.5,92,2020-12-23 17:16:51
54,1003,maths,maths21,0.6875,challenge58,1.0,93,2020-12-23 17:33:28
55,1003,maths,maths22,0.69375,challenge59,0.2,83,2020-12-24 13:10:57
56,1003,maths,maths22,0.7,challenge60,0.4,88,2020-12-25 04:12:00
57,1003,maths,maths22,0.7062499999999999,challenge61,0.6,84,2020-12-26 10:59:58
58,1003,maths,maths22,0.7124999999999999,challenge62,0.8,84,2020-12-26 15:53:33
59,1003,maths,maths22,0.7187499999999999,challenge63,1.0,75,2020-12-28 05:05:59
60,1003,maths,maths23,0.7291666666666665,challenge64,0.3333333333333333,90,2020-12-28 05:38:57
61,1003,maths,maths23,0.7395833333333331,challenge65,0.6666666666666666,88,2020-12-28 12:12:46
62,1003,maths,maths23,0.7499999999999998,challenge66,1.0,93,2020-12-29 02:33:59
63,1003,maths,maths24,0.7604166666666664,challenge67,0.3333333333333333,77,2020-12-29 06:25:12
64,1003,maths,maths24,0.770833333333333,challenge68,0.6666666666666666,95,2020-12-29 07:42:38
0,1004,en,en00,0.016129032258064516,ambulance,0.5,76,2020-12-01 12:57:47
1,1004,en,en00,0.03225806451612903,anchor,1.0,84,2020-12-01 15:27:16
2,1004,en,en01,0.04838709677419355,auto,0.5,71,2020-12-02 03:54:00
3,1004,en,en01,0.06451612903225806,pram,1.0,86,2020-12-02 18:26:04
4,1004,en,en02,0.08064516129032258,bag,0.5,72,2020-12-03 16:02:42
5,1004,en,en02,0.0967741935483871,ball,1.0,92,2020-12-03 23:36:08
6,1004,en,en03,0.11290322580645161,balloon,0.5,80,2020-12-04 00:53:35
7,1004,en,en03,0.12903225806451613,bell,1.0,96,2020-12-04 03:44:52
8,1004,en,en04,0.13978494623655913,balloon1,0.3333333333333333,99,2020-12-04 08:00:21
9,1004,en,en04,0.15053763440860213,balloon2,0.6666666666666666,87,2020-12-04 14:05:43
10,1004,en,en04,0.16129032258064513,balloon3,1.0,89,2020-12-04 17:03:30
11,1004,en,en06,0.17741935483870963,balloon4,0.5,73,2020-12-05 12:54:45
12,1004,en,en06,0.19354838709677413,balloon5,1.0,96,2020-12-05 17:06:59
13,1004,en,en05,0.22580645161290316,balloon6,1.0,93,2020-12-05 18:19:15
14,1004,en,en07,0.2419354838709677,balloon7,0.5,97,2020-12-07 08:17:55
15,1004,en,en07,0.2580645161290322,balloon8,1.0,88,2020-12-07 09:44:57
16,1004,en,en08,0.2741935483870967,balloon9,0.5,76,2020-12-08 00:53:58
17,1004,en,en08,0.2903225806451612,balloon10,1.0,81,2020-12-08 06:08:45
18,1004,en,en09,0.3010752688172042,balloon11,0.3333333333333333,81,2020-12-08 07:21:26
19,1004,en,en09,0.3118279569892472,balloon12,0.6666666666666666,96,2020-12-09 07:32:41
20,1004,en,en09,0.3225806451612902,balloon13,1.0,73,2020-12-09 11:14:33
21,1004,en,en10,0.33064516129032245,balloon14,0.25,97,2020-12-09 21:55:30
22,1004,en,en10,0.3387096774193547,balloon15,0.5,87,2020-12-10 15:27:01
23,1004,en,en10,0.34677419354838696,balloon16,0.75,79,2020-12-10 23:11:38
24,1004,en,en10,0.3548387096774192,balloon17,1.0,72,2020-12-13 08:25:24
25,1004,en,en12,0.38709677419354827,balloon18,1.0,86,2020-12-13 20:28:44
26,1004,en,en13,0.40322580645161277,balloon19,0.5,82,2020-12-14 02:58:20
27,1004,en,en13,0.41935483870967727,balloon20,1.0,79,2020-12-14 16:43:14
28,1004,en,en14,0.43548387096774177,balloon21,0.5,90,2020-12-15 20:54:48
29,1004,en,en14,0.4516129032258063,balloon22,1.0,70,2020-12-16 16:49:25
30,1004,en,en15,0.4677419354838708,balloon23,0.5,88,2020-12-17 08:31:32
31,1004,en,en15,0.4838709677419353,balloon24,1.0,86,2020-12-17 11:45:36
32,1004,en,en16,0.4903225806451611,balloon25,0.2,88,2020-12-17 14:59:49
33,1004,en,en16,0.4967741935483869,balloon26,0.4,87,2020-12-18 03:48:05
34,1004,en,en16,0.5032258064516127,balloon27,0.6,73,2020-12-18 05:11:49
35,1004,en,en16,0.5096774193548386,balloon28,0.8,80,2020-12-18 15:55:44
36,1004,en,en16,0.5161290322580644,balloon29,1.0,77,2020-12-18 18:58:05
37,1004,en,en17,0.5225806451612902,balloon30,0.2,95,2020-12-19 03:45:49
38,1004,en,en17,0.529032258064516,balloon31,0.4,84,2020-12-19 06:05:46
39,1004,en,en17,0.5354838709677419,balloon32,0.6,81,2020-12-20 10:10:01
40,1004,en,en17,0.5419354838709677,balloon33,0.8,80,2020-12-21 19:37:25
41,1004,en,en17,0.5483870967741935,balloon34,1.0,82,2020-12-22 09:03:02
42,1004,en,en19,0.5564516129032258,balloon35,0.25,70,2020-12-23 09:12:58
43,1004,en,en19,0.564516129032258,balloon36,0.5,98,2020-12-24 13:35:02
44,1004,en,en19,0.5725806451612903,balloon37,0.75,74,2020-12-24 17:07:38
45,1004,en,en19,0.5806451612903225,balloon38,1.0,90,2020-12-24 22:06:22
46,1004,en,en20,0.596774193548387,balloon39,0.5,74,2020-12-24 22:20:47
47,1004,en,en20,0.6129032258064515,balloon40,1.0,82,2020-12-25 02:21:43
48,1004,en,en21,0.6451612903225805,balloon41,1.0,79,2020-12-25 04:26:21
49,1004,en,en22,0.6774193548387095,balloon42,1.0,88,2020-12-25 20:33:49
50,1004,en,en23,0.693548387096774,balloon43,0.5,94,2020-12-26 08:30:15
51,1004,en,en23,0.7096774193548385,balloon44,1.0,89,2020-12-26 13:06:25
52,1004,en,en32,0.725806451612903,balloon45,0.5,75,2020-12-26 22:27:21
53,1004,en,en32,0.7419354838709675,balloon46,1.0,81,2020-12-27 15:55:40
54,1004,en,en24,0.758064516129032,balloon47,0.5,73,2020-12-28 05:04:31
55,1004,en,en24,0.7741935483870965,balloon48,1.0,74,2020-12-28 20:14:34
56,1004,en,en25,0.7849462365591395,balloon49,0.3333333333333333,80,2020-12-28 20:46:37
57,1004,en,en25,0.7956989247311825,balloon50,0.6666666666666666,76,2020-12-29 05:22:19
58,1004,en,en25,0.8064516129032255,balloon51,1.0,86,2020-12-29 19:38:21
0,1004,maths,maths00,0.015625,challenge1,0.5,93,2020-12-01 01:34:32
1,1004,maths,maths00,0.03125,challenge5,1.0,95,2020-12-01 04:44:04
2,1004,maths,maths01,0.0625,challenge6,1.0,97,2020-12-01 05:25:23
3,1004,maths,maths02,0.078125,challenge7,0.5,72,2020-12-02 06:43:18
4,1004,maths,maths02,0.09375,challenge8,1.0,74,2020-12-02 10:14:07
5,1004,maths,maths03,0.10416666666666667,challenge9,0.3333333333333333,76,2020-12-03 09:03:54
6,1004,maths,maths03,0.11458333333333334,challenge10,0.6666666666666666,82,2020-12-03 10:54:24
7,1004,maths,maths03,0.125,challenge11,1.0,90,2020-12-03 18:50:31
8,1004,maths,maths04,0.15625,challenge12,1.0,78,2020-12-03 19:17:19
9,1004,maths,maths05,0.16666666666666666,challenge13,0.3333333333333333,94,2020-12-03 23:08:40
10,1004,maths,maths05,0.17708333333333331,challenge14,0.6666666666666666,93,2020-12-04 08:15:47
11,1004,maths,maths05,0.18749999999999997,challenge15,1.0,96,2020-12-06 02:36:08
12,1004,maths,maths06,0.20312499999999997,challenge16,0.5,96,2020-12-06 16:08:26
13,1004,maths,maths06,0.21874999999999997,challenge17,1.0,91,2020-12-07 05:05:27
14,1004,maths,maths07,0.22656249999999997,challenge18,0.25,78,2020-12-07 20:38:24
15,1004,maths,maths07,0.23437499999999997,challenge19,0.5,77,2020-12-07 22:17:56
16,1004,maths,maths07,0.24218749999999997,challenge20,0.75,80,2020-12-08 18:25:40
17,1004,maths,maths07,0.24999999999999997,challenge21,1.0,99,2020-12-09 01:53:30
18,1004,maths,maths08,0.265625,challenge22,0.5,94,2020-12-09 03:32:44
19,1004,maths,maths08,0.28125,challenge23,1.0,91,2020-12-09 09:27:34
20,1004,maths,maths09,0.296875,challenge24,0.5,93,2020-12-09 12:33:26
21,1004,maths,maths09,0.3125,challenge25,1.0,80,2020-12-09 12:48:45
22,1004,maths,maths10,0.328125,challenge26,0.5,99,2020-12-09 16:44:28
23,1004,maths,maths10,0.34375,challenge27,1.0,98,2020-12-09 19:44:05
24,1004,maths,maths11,0.3515625,challenge28,0.25,78,2020-12-09 23:30:03
25,1004,maths,maths11,0.359375,challenge29,0.5,80,2020-12-10 05:40:40
26,1004,maths,maths11,0.3671875,challenge30,0.75,92,2020-12-10 08:28:46
27,1004,maths,maths11,0.375,challenge31,1.0,75,2020-12-10 08:37:48
28,1004,maths,maths12,0.3854166666666667,challenge32,0.3333333333333333,90,2020-12-10 08:45:31
29,1004,maths,maths12,0.39583333333333337,challenge33,0.6666666666666666,88,2020-12-10 17:03:56
30,1004,maths,maths12,0.40625000000000006,challenge34,1.0,87,2020-12-10 17:47:21
31,1004,maths,maths13,0.41406250000000006,challenge35,0.25,72,2020-12-11 02:20:48
32,1004,maths,maths13,0.42187500000000006,challenge36,0.5,85,2020-12-11 06:20:46
33,1004,maths,maths13,0.42968750000000006,challenge37,0.75,74,2020-12-11 15:20:48
34,1004,maths,maths13,0.43750000000000006,challenge38,1.0,98,2020-12-11 18:37:16
35,1004,maths,maths14,0.44531250000000006,challenge39,0.25,99,2020-12-11 19:00:39
36,1004,maths,maths14,0.45312500000000006,challenge40,0.5,99,2020-12-11 21:13:19
37,1004,maths,maths14,0.46093750000000006,challenge41,0.75,81,2020-12-12 21:10:38
38,1004,maths,maths14,0.46875000000000006,challenge42,1.0,81,2020-12-12 21:15:30
39,1004,maths,maths15,0.47656250000000006,challenge43,0.25,85,2020-12-13 02:11:03
40,1004,maths,maths15,0.48437500000000006,challenge44,0.5,90,2020-12-13 15:39:31
41,1004,maths,maths15,0.49218750000000006,challenge45,0.75,96,2020-12-13 18:43:16
42,1004,maths,maths15,0.5,challenge46,1.0,73,2020-12-13 20:00:20
43,1004,maths,maths16,0.515625,challenge47,0.5,88,2020-12-13 20:33:46
44,1004,maths,maths16,0.53125,challenge48,1.0,89,2020-12-13 21:41:28
45,1004,maths,maths17,0.546875,challenge49,0.5,82,2020-12-14 02:18:31
46,1004,maths,maths17,0.5625,challenge50,1.0,72,2020-12-14 08:05:26
47,1004,maths,maths18,0.578125,challenge51,0.5,92,2020-12-14 22:17:03
48,1004,maths,maths18,0.59375,challenge52,1.0,89,2020-12-15 08:06:36
49,1004,maths,maths19,0.609375,challenge53,0.5,83,2020-12-15 19:31:50
50,1004,maths,maths19,0.625,challenge54,1.0,94,2020-12-16 15:40:17
51,1004,maths,maths20,0.640625,challenge55,0.5,70,2020-12-16 20:04:03
52,1004,maths,maths20,0.65625,challenge56,1.0,71,2020-12-17 02:33:17
53,1004,maths,maths21,0.671875,challenge57,0.5,90,2020-12-17 07:06:57
54,1004,maths,maths21,0.6875,challenge58,1.0,90,2020-12-17 10:37:52
55,1004,maths,maths22,0.69375,challenge59,0.2,71,2020-12-17 16:05:14
56,1004,maths,maths22,0.7,challenge60,0.4,75,2020-12-17 17:26:17
57,1004,maths,maths22,0.7062499999999999,challenge61,0.6,81,2020-12-18 06:22:01
58,1004,maths,maths22,0.7124999999999999,challenge62,0.8,89,2020-12-18 14:15:57
